/home/lfz/.conda/envs/champ/lib/python3.10/site-packages/albumentations/__init__.py:13: UserWarning: A new version of Albumentations is available: 1.4.16 (you have 1.4.14). Upgrade using: pip install -U albumentations. To disable automatic update checks, set the environment variable NO_ALBUMENTATIONS_UPDATE to 1.
  check_for_updates()
/home/lfz/workspace/Locate-and-Verify/train_cls.py:61: UserWarning: You have chosen to seed training. This will turn on the CUDNN deterministic setting, which can slow down your training considerably! You may see unexpected behavior when restarting from checkpoints.
  warnings.warn('You have chosen to seed training. '
/home/lfz/workspace/Locate-and-Verify/train_cls.py:68: UserWarning: You have chosen a specific GPU. This will completely disable data parallelism.
  warnings.warn('You have chosen a specific GPU. This will completely disable data parallelism.')
/home/lfz/.conda/envs/champ/lib/python3.10/site-packages/pydantic/main.py:193: UserWarning: blur_limit and sigma_limit minimum value can not be both equal to 0. blur_limit minimum value changed to 3.
  self.__pydantic_validator__.validate_python(data, self_instance=self)
Use GPU: 0 for training
Creating model: LVNet
Using dropout 0.5
Using dropout 0.5
Total number of data: 34111 | real: 24831, fake: 9280
Total number of data: 20887 | real: 17815, fake: 3072
Epoch: [5][ 720/2131]	Time  0.428 ( 0.436)	Data  0.006 ( 0.007)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [5][ 740/2131]	Time  0.428 ( 0.436)	Data  0.005 ( 0.007)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [5][ 760/2131]	Time  0.428 ( 0.436)	Data  0.006 ( 0.007)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [5][ 780/2131]	Time  0.428 ( 0.436)	Data  0.006 ( 0.007)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [5][ 800/2131]	Time  0.429 ( 0.436)	Data  0.007 ( 0.007)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [5][ 820/2131]	Time  0.430 ( 0.435)	Data  0.007 ( 0.007)	Loss 0.00130 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [5][ 840/2131]	Time  0.428 ( 0.435)	Data  0.006 ( 0.007)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [5][ 860/2131]	Time  0.428 ( 0.435)	Data  0.006 ( 0.007)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [5][ 880/2131]	Time  0.427 ( 0.435)	Data  0.006 ( 0.007)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [5][ 900/2131]	Time  0.426 ( 0.435)	Data  0.005 ( 0.007)	Loss 0.00000 (0.00006)	Acc@1 100.00 ( 99.99)
Epoch: [5][ 920/2131]	Time  0.427 ( 0.435)	Data  0.006 ( 0.007)	Loss 0.00003 (0.00006)	Acc@1 100.00 ( 99.99)
Epoch: [5][ 940/2131]	Time  0.428 ( 0.434)	Data  0.007 ( 0.007)	Loss 0.00036 (0.00053)	Acc@1 100.00 ( 99.97)
Epoch: [5][ 960/2131]	Time  0.427 ( 0.434)	Data  0.006 ( 0.007)	Loss 0.00000 (0.00065)	Acc@1 100.00 ( 99.97)
Epoch: [5][ 980/2131]	Time  0.427 ( 0.434)	Data  0.006 ( 0.007)	Loss 0.00000 (0.00064)	Acc@1 100.00 ( 99.97)
Epoch: [5][1000/2131]	Time  0.427 ( 0.434)	Data  0.007 ( 0.007)	Loss 0.00000 (0.00064)	Acc@1 100.00 ( 99.97)
Epoch: [5][1020/2131]	Time  0.426 ( 0.434)	Data  0.006 ( 0.007)	Loss 0.00000 (0.00063)	Acc@1 100.00 ( 99.97)
Epoch: [5][1040/2131]	Time  0.428 ( 0.434)	Data  0.007 ( 0.007)	Loss 0.00000 (0.00061)	Acc@1 100.00 ( 99.97)
Epoch: [5][1060/2131]	Time  0.427 ( 0.434)	Data  0.007 ( 0.007)	Loss 0.00000 (0.00060)	Acc@1 100.00 ( 99.97)
Epoch: [5][1080/2131]	Time  0.427 ( 0.434)	Data  0.006 ( 0.007)	Loss 0.00000 (0.00059)	Acc@1 100.00 ( 99.97)
Epoch: [5][1100/2131]	Time  0.427 ( 0.434)	Data  0.005 ( 0.007)	Loss 0.00000 (0.00058)	Acc@1 100.00 ( 99.97)
Epoch: [5][1120/2131]	Time  0.426 ( 0.433)	Data  0.005 ( 0.007)	Loss 0.00000 (0.00057)	Acc@1 100.00 ( 99.97)
Epoch: [5][1140/2131]	Time  0.428 ( 0.433)	Data  0.007 ( 0.007)	Loss 0.00000 (0.00056)	Acc@1 100.00 ( 99.97)
Epoch: [5][1160/2131]	Time  0.427 ( 0.433)	Data  0.005 ( 0.007)	Loss 0.00000 (0.00055)	Acc@1 100.00 ( 99.97)
Epoch: [5][1180/2131]	Time  0.426 ( 0.433)	Data  0.006 ( 0.007)	Loss 0.00000 (0.00054)	Acc@1 100.00 ( 99.97)
Epoch: [5][1200/2131]	Time  0.428 ( 0.433)	Data  0.006 ( 0.007)	Loss 0.00009 (0.00053)	Acc@1 100.00 ( 99.97)
Epoch: [5][1220/2131]	Time  0.428 ( 0.433)	Data  0.007 ( 0.007)	Loss 0.00000 (0.00053)	Acc@1 100.00 ( 99.97)
Epoch: [5][1240/2131]	Time  0.428 ( 0.433)	Data  0.006 ( 0.007)	Loss 0.00000 (0.00052)	Acc@1 100.00 ( 99.97)
Epoch: [5][1260/2131]	Time  0.428 ( 0.433)	Data  0.008 ( 0.007)	Loss 0.00000 (0.00051)	Acc@1 100.00 ( 99.98)
Epoch: [5][1280/2131]	Time  0.427 ( 0.433)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00050)	Acc@1 100.00 ( 99.98)
Epoch: [5][1300/2131]	Time  0.428 ( 0.433)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00049)	Acc@1 100.00 ( 99.98)
Epoch: [5][1320/2131]	Time  0.426 ( 0.433)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00049)	Acc@1 100.00 ( 99.98)
Epoch: [5][1340/2131]	Time  0.426 ( 0.432)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00048)	Acc@1 100.00 ( 99.98)
Epoch: [5][1360/2131]	Time  0.428 ( 0.432)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00047)	Acc@1 100.00 ( 99.98)
Epoch: [5][1380/2131]	Time  0.428 ( 0.432)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00046)	Acc@1 100.00 ( 99.98)
Epoch: [5][1400/2131]	Time  0.428 ( 0.432)	Data  0.007 ( 0.006)	Loss 0.00000 (0.00046)	Acc@1 100.00 ( 99.98)
Epoch: [5][1420/2131]	Time  0.427 ( 0.432)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00045)	Acc@1 100.00 ( 99.98)
Epoch: [5][1440/2131]	Time  0.427 ( 0.432)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00045)	Acc@1 100.00 ( 99.98)
Epoch: [5][1460/2131]	Time  0.427 ( 0.432)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00044)	Acc@1 100.00 ( 99.98)
Epoch: [5][1480/2131]	Time  0.428 ( 0.432)	Data  0.007 ( 0.006)	Loss 0.00000 (0.00043)	Acc@1 100.00 ( 99.98)
Epoch: [5][1500/2131]	Time  0.428 ( 0.432)	Data  0.007 ( 0.006)	Loss 0.00019 (0.00043)	Acc@1 100.00 ( 99.98)
Epoch: [5][1520/2131]	Time  0.427 ( 0.432)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00042)	Acc@1 100.00 ( 99.98)
Epoch: [5][1540/2131]	Time  0.428 ( 0.432)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00042)	Acc@1 100.00 ( 99.98)
Epoch: [5][1560/2131]	Time  0.430 ( 0.432)	Data  0.007 ( 0.006)	Loss 0.00000 (0.00044)	Acc@1 100.00 ( 99.98)
Epoch: [5][1580/2131]	Time  0.426 ( 0.432)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00043)	Acc@1 100.00 ( 99.98)
Epoch: [5][1600/2131]	Time  0.428 ( 0.432)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00043)	Acc@1 100.00 ( 99.98)
Epoch: [5][1620/2131]	Time  0.428 ( 0.432)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00042)	Acc@1 100.00 ( 99.98)
Epoch: [5][1640/2131]	Time  0.429 ( 0.432)	Data  0.007 ( 0.006)	Loss 0.00000 (0.00042)	Acc@1 100.00 ( 99.98)
Epoch: [5][1660/2131]	Time  0.427 ( 0.432)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00041)	Acc@1 100.00 ( 99.98)
Epoch: [5][1680/2131]	Time  0.427 ( 0.432)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00041)	Acc@1 100.00 ( 99.98)
Epoch: [5][1700/2131]	Time  0.428 ( 0.431)	Data  0.007 ( 0.006)	Loss 0.00000 (0.00040)	Acc@1 100.00 ( 99.98)
Epoch: [5][1720/2131]	Time  0.427 ( 0.431)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00040)	Acc@1 100.00 ( 99.98)
Epoch: [5][1740/2131]	Time  0.428 ( 0.431)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00044)	Acc@1 100.00 ( 99.98)
Epoch: [5][1760/2131]	Time  0.426 ( 0.431)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00043)	Acc@1 100.00 ( 99.98)
Epoch: [5][1780/2131]	Time  0.426 ( 0.431)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00043)	Acc@1 100.00 ( 99.98)
Epoch: [5][1800/2131]	Time  0.427 ( 0.431)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00042)	Acc@1 100.00 ( 99.98)
Epoch: [5][1820/2131]	Time  0.428 ( 0.431)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00042)	Acc@1 100.00 ( 99.98)
Epoch: [5][1840/2131]	Time  0.427 ( 0.431)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00041)	Acc@1 100.00 ( 99.98)
Epoch: [5][1860/2131]	Time  0.429 ( 0.431)	Data  0.007 ( 0.006)	Loss 0.00000 (0.00041)	Acc@1 100.00 ( 99.98)
Epoch: [5][1880/2131]	Time  0.428 ( 0.431)	Data  0.007 ( 0.006)	Loss 0.00004 (0.00040)	Acc@1 100.00 ( 99.98)
Epoch: [5][1900/2131]	Time  0.428 ( 0.431)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00040)	Acc@1 100.00 ( 99.98)
Epoch: [5][1920/2131]	Time  0.429 ( 0.431)	Data  0.007 ( 0.006)	Loss 0.00000 (0.00040)	Acc@1 100.00 ( 99.98)
Epoch: [5][1940/2131]	Time  0.428 ( 0.431)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00039)	Acc@1 100.00 ( 99.98)
Epoch: [5][1960/2131]	Time  0.428 ( 0.431)	Data  0.007 ( 0.006)	Loss 0.00000 (0.00039)	Acc@1 100.00 ( 99.98)
Epoch: [5][1980/2131]	Time  0.428 ( 0.431)	Data  0.007 ( 0.006)	Loss 0.00000 (0.00038)	Acc@1 100.00 ( 99.98)
Epoch: [5][2000/2131]	Time  0.426 ( 0.431)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00039)	Acc@1 100.00 ( 99.98)
Epoch: [5][2020/2131]	Time  0.428 ( 0.431)	Data  0.007 ( 0.006)	Loss 0.00000 (0.00038)	Acc@1 100.00 ( 99.98)
Epoch: [5][2040/2131]	Time  0.427 ( 0.431)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00049)	Acc@1 100.00 ( 99.98)
Epoch: [5][2060/2131]	Time  0.427 ( 0.431)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00049)	Acc@1 100.00 ( 99.98)
Epoch: [5][2080/2131]	Time  0.428 ( 0.431)	Data  0.007 ( 0.006)	Loss 0.00000 (0.00051)	Acc@1 100.00 ( 99.98)
Epoch: [5][2100/2131]	Time  0.427 ( 0.431)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00051)	Acc@1 100.00 ( 99.98)
Epoch: [5][2120/2131]	Time  0.429 ( 0.431)	Data  0.007 ( 0.006)	Loss 0.00000 (0.00076)	Acc@1 100.00 ( 99.97)
(20887,)
(20887, 2)
Test: [1306/1306]	Time  0.018 ( 0.040)	Loss 10.17547 (1.27605)	Acc@1   0.00 ( 94.43)	AUC  0.788 ( 0.788)
 * Acc@1 94.432 AUC 0.788
Epoch: [6][   0/2131]	Time  1.370 ( 1.370)	Data  0.428 ( 0.428)	Loss 0.00000 (0.00000)	Acc@1 100.00 (100.00)
Epoch: [6][  20/2131]	Time  0.426 ( 0.699)	Data  0.005 ( 0.025)	Loss 0.00000 (0.00000)	Acc@1 100.00 (100.00)
Epoch: [6][  40/2131]	Time  0.425 ( 0.566)	Data  0.005 ( 0.015)	Loss 0.00000 (0.00000)	Acc@1 100.00 (100.00)
Epoch: [6][  60/2131]	Time  0.427 ( 0.522)	Data  0.006 ( 0.012)	Loss 0.00000 (0.00003)	Acc@1 100.00 (100.00)
Epoch: [6][  80/2131]	Time  0.425 ( 0.499)	Data  0.004 ( 0.010)	Loss 0.00000 (0.00003)	Acc@1 100.00 (100.00)
Epoch: [6][ 100/2131]	Time  0.428 ( 0.485)	Data  0.006 ( 0.009)	Loss 0.00000 (0.00002)	Acc@1 100.00 (100.00)
Epoch: [6][ 120/2131]	Time  0.427 ( 0.475)	Data  0.005 ( 0.009)	Loss 0.00000 (0.00002)	Acc@1 100.00 (100.00)
Epoch: [6][ 140/2131]	Time  0.428 ( 0.468)	Data  0.006 ( 0.008)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [6][ 160/2131]	Time  0.429 ( 0.463)	Data  0.006 ( 0.008)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [6][ 180/2131]	Time  0.427 ( 0.459)	Data  0.005 ( 0.007)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [6][ 200/2131]	Time  0.427 ( 0.456)	Data  0.005 ( 0.007)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [6][ 220/2131]	Time  0.426 ( 0.453)	Data  0.004 ( 0.007)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [6][ 240/2131]	Time  0.428 ( 0.451)	Data  0.005 ( 0.007)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [6][ 260/2131]	Time  0.429 ( 0.449)	Data  0.005 ( 0.007)	Loss 0.00001 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [6][ 280/2131]	Time  0.428 ( 0.448)	Data  0.005 ( 0.007)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [6][ 300/2131]	Time  0.427 ( 0.447)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [6][ 320/2131]	Time  0.427 ( 0.445)	Data  0.004 ( 0.006)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [6][ 340/2131]	Time  0.429 ( 0.444)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [6][ 360/2131]	Time  0.426 ( 0.443)	Data  0.004 ( 0.006)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [6][ 380/2131]	Time  0.429 ( 0.442)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00001)	Acc@1 100.00 (100.00)
Epoch: [6][ 400/2131]	Time  0.427 ( 0.442)	Data  0.004 ( 0.006)	Loss 0.00000 (0.00017)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 420/2131]	Time  0.426 ( 0.441)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00016)	Acc@1 100.00 ( 99.99)
Epoch: [6][ 440/2131]	Time  0.426 ( 0.440)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00015)	Acc@1 100.00 ( 99.99)
Epoch: [6][ 460/2131]	Time  0.431 ( 0.440)	Data  0.006 ( 0.006)	Loss 0.04875 (0.00025)	Acc@1  93.75 ( 99.97)
Epoch: [6][ 480/2131]	Time  0.427 ( 0.439)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00024)	Acc@1 100.00 ( 99.97)
Epoch: [6][ 500/2131]	Time  0.425 ( 0.439)	Data  0.004 ( 0.006)	Loss 0.00000 (0.00023)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 520/2131]	Time  0.430 ( 0.438)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00022)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 540/2131]	Time  0.427 ( 0.438)	Data  0.004 ( 0.006)	Loss 0.00000 (0.00021)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 560/2131]	Time  0.430 ( 0.438)	Data  0.004 ( 0.006)	Loss 0.00000 (0.00021)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 580/2131]	Time  0.428 ( 0.437)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00020)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 600/2131]	Time  0.427 ( 0.437)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00019)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 620/2131]	Time  0.427 ( 0.437)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00019)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 640/2131]	Time  0.426 ( 0.436)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00018)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 660/2131]	Time  0.428 ( 0.436)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00018)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 680/2131]	Time  0.426 ( 0.436)	Data  0.004 ( 0.006)	Loss 0.00000 (0.00017)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 700/2131]	Time  0.427 ( 0.436)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00017)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 720/2131]	Time  0.429 ( 0.435)	Data  0.006 ( 0.006)	Loss 0.05577 (0.00024)	Acc@1  93.75 ( 99.97)
Epoch: [6][ 740/2131]	Time  0.426 ( 0.435)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00023)	Acc@1 100.00 ( 99.97)
Epoch: [6][ 760/2131]	Time  0.426 ( 0.435)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00023)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 780/2131]	Time  0.428 ( 0.435)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00022)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 800/2131]	Time  0.427 ( 0.434)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00022)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 820/2131]	Time  0.426 ( 0.434)	Data  0.004 ( 0.006)	Loss 0.00000 (0.00022)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 840/2131]	Time  0.428 ( 0.434)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00022)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 860/2131]	Time  0.427 ( 0.434)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00021)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 880/2131]	Time  0.429 ( 0.434)	Data  0.007 ( 0.006)	Loss 0.00000 (0.00021)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 900/2131]	Time  0.427 ( 0.434)	Data  0.004 ( 0.006)	Loss 0.00000 (0.00020)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 920/2131]	Time  0.426 ( 0.434)	Data  0.004 ( 0.006)	Loss 0.00000 (0.00020)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 940/2131]	Time  0.428 ( 0.434)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00019)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 960/2131]	Time  0.429 ( 0.433)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00019)	Acc@1 100.00 ( 99.98)
Epoch: [6][ 980/2131]	Time  0.429 ( 0.433)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00019)	Acc@1 100.00 ( 99.98)
Epoch: [6][1000/2131]	Time  0.428 ( 0.433)	Data  0.006 ( 0.006)	Loss 0.00000 (0.00018)	Acc@1 100.00 ( 99.98)
Epoch: [6][1020/2131]	Time  0.428 ( 0.433)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00018)	Acc@1 100.00 ( 99.98)
Epoch: [6][1040/2131]	Time  0.429 ( 0.433)	Data  0.006 ( 0.006)	Loss 0.00023 (0.00022)	Acc@1 100.00 ( 99.98)
Epoch: [6][1060/2131]	Time  0.425 ( 0.433)	Data  0.005 ( 0.006)	Loss 0.00000 (0.00031)	Acc@1 100.00 ( 99.97)
Epoch: [6][1080/2131]	Time  0.425 ( 0.433)	Data  0.004 ( 0.005)	Loss 0.00000 (0.00031)	Acc@1 100.00 ( 99.97)
Epoch: [6][1100/2131]	Time  0.427 ( 0.433)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00030)	Acc@1 100.00 ( 99.97)
Epoch: [6][1120/2131]	Time  0.426 ( 0.433)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00030)	Acc@1 100.00 ( 99.97)
Epoch: [6][1140/2131]	Time  0.428 ( 0.432)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00029)	Acc@1 100.00 ( 99.97)
Epoch: [6][1160/2131]	Time  0.427 ( 0.432)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00029)	Acc@1 100.00 ( 99.97)
Epoch: [6][1180/2131]	Time  0.426 ( 0.432)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00028)	Acc@1 100.00 ( 99.97)
Epoch: [6][1200/2131]	Time  0.427 ( 0.432)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00028)	Acc@1 100.00 ( 99.97)
Epoch: [6][1220/2131]	Time  0.427 ( 0.432)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00027)	Acc@1 100.00 ( 99.97)
Epoch: [6][1240/2131]	Time  0.427 ( 0.432)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00027)	Acc@1 100.00 ( 99.97)
Epoch: [6][1260/2131]	Time  0.427 ( 0.432)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00026)	Acc@1 100.00 ( 99.98)
Epoch: [6][1280/2131]	Time  0.426 ( 0.432)	Data  0.004 ( 0.005)	Loss 0.00000 (0.00026)	Acc@1 100.00 ( 99.98)
Epoch: [6][1300/2131]	Time  0.430 ( 0.432)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00026)	Acc@1 100.00 ( 99.98)
Epoch: [6][1320/2131]	Time  0.428 ( 0.432)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00025)	Acc@1 100.00 ( 99.98)
Epoch: [6][1340/2131]	Time  0.426 ( 0.432)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00025)	Acc@1 100.00 ( 99.98)
Epoch: [6][1360/2131]	Time  0.425 ( 0.432)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00024)	Acc@1 100.00 ( 99.98)
Epoch: [6][1380/2131]	Time  0.427 ( 0.432)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00024)	Acc@1 100.00 ( 99.98)
Epoch: [6][1400/2131]	Time  0.426 ( 0.431)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00024)	Acc@1 100.00 ( 99.98)
Epoch: [6][1420/2131]	Time  0.428 ( 0.431)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00023)	Acc@1 100.00 ( 99.98)
Epoch: [6][1440/2131]	Time  0.426 ( 0.431)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00023)	Acc@1 100.00 ( 99.98)
Epoch: [6][1460/2131]	Time  0.426 ( 0.431)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00023)	Acc@1 100.00 ( 99.98)
Epoch: [6][1480/2131]	Time  0.428 ( 0.431)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00022)	Acc@1 100.00 ( 99.98)
Epoch: [6][1500/2131]	Time  0.429 ( 0.431)	Data  0.007 ( 0.005)	Loss 0.00000 (0.00022)	Acc@1 100.00 ( 99.98)
Epoch: [6][1520/2131]	Time  0.429 ( 0.431)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00022)	Acc@1 100.00 ( 99.98)
Epoch: [6][1540/2131]	Time  0.427 ( 0.431)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00022)	Acc@1 100.00 ( 99.98)
Epoch: [6][1560/2131]	Time  0.423 ( 0.431)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00021)	Acc@1 100.00 ( 99.98)
Epoch: [6][1580/2131]	Time  0.428 ( 0.431)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00021)	Acc@1 100.00 ( 99.98)
Epoch: [6][1600/2131]	Time  0.429 ( 0.431)	Data  0.007 ( 0.005)	Loss 0.00000 (0.00021)	Acc@1 100.00 ( 99.98)
Epoch: [6][1620/2131]	Time  0.427 ( 0.431)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00021)	Acc@1 100.00 ( 99.98)
Epoch: [6][1640/2131]	Time  0.428 ( 0.431)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00020)	Acc@1 100.00 ( 99.98)
Epoch: [6][1660/2131]	Time  0.427 ( 0.431)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00020)	Acc@1 100.00 ( 99.98)
Epoch: [6][1680/2131]	Time  0.427 ( 0.431)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00020)	Acc@1 100.00 ( 99.98)
Epoch: [6][1700/2131]	Time  0.426 ( 0.431)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00020)	Acc@1 100.00 ( 99.98)
Epoch: [6][1720/2131]	Time  0.426 ( 0.431)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00019)	Acc@1 100.00 ( 99.98)
Epoch: [6][1740/2131]	Time  0.426 ( 0.431)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00019)	Acc@1 100.00 ( 99.98)
Epoch: [6][1760/2131]	Time  0.426 ( 0.431)	Data  0.004 ( 0.005)	Loss 0.00000 (0.00019)	Acc@1 100.00 ( 99.98)
Epoch: [6][1780/2131]	Time  0.426 ( 0.431)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00019)	Acc@1 100.00 ( 99.98)
Epoch: [6][1800/2131]	Time  0.427 ( 0.430)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00019)	Acc@1 100.00 ( 99.98)
Epoch: [6][1820/2131]	Time  0.428 ( 0.430)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00018)	Acc@1 100.00 ( 99.98)
Epoch: [6][1840/2131]	Time  0.426 ( 0.430)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00018)	Acc@1 100.00 ( 99.98)
Epoch: [6][1860/2131]	Time  0.429 ( 0.430)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00018)	Acc@1 100.00 ( 99.98)
Epoch: [6][1880/2131]	Time  0.426 ( 0.430)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00018)	Acc@1 100.00 ( 99.98)
Epoch: [6][1900/2131]	Time  0.429 ( 0.430)	Data  0.006 ( 0.005)	Loss 0.00000 (0.00018)	Acc@1 100.00 ( 99.98)
Epoch: [6][1920/2131]	Time  0.427 ( 0.430)	Data  0.005 ( 0.005)	Loss 0.00000 (0.00018)	Acc@1 100.00 ( 99.98)
